13,19,247,104,0.42105263,124.0,9.0,d
14,19,266,104,0.39097744,146.0,10.0,d
14,19,266,108,0.40601504,132.0,9.0,d
14,19,266,114,0.42857143,137.0,9.0,d
16,17,272,107,0.39338234,126.0,7.0,d
13,19,247,104,0.42105263,124.0,9.0,d
13,19,247,105,0.42510122,134.0,10.0,d
14,18,252,107,0.42460316,122.0,8.0,d
13,19,247,107,0.4331984,129.0,9.0,d
13,19,247,107,0.4331984,136.0,10.0,d
13,18,234,102,0.43589744,120.0,9.0,d
14,18,252,103,0.40873015,125.0,8.0,d
13,19,247,105,0.42510122,134.0,10.0,d
14,19,266,107,0.40225562,142.0,10.0,d
13,19,247,106,0.4291498,134.0,10.0,d
15,18,270,110,0.4074074,136.0,9.0,d
13,19,247,105,0.42510122,134.0,10.0,d
12,13,156,78,0.5,62.0,5.0,e
12,13,156,76,0.4871795,59.0,4.0,e
12,12,144,75,0.5208333,57.0,4.0,e
12,12,144,76,0.5277778,58.0,4.0,e
12,13,156,76,0.4871795,64.0,5.0,e
12,13,156,82,0.525641,64.0,5.0,e
12,12,144,75,0.5208333,57.0,4.0,e
12,12,144,82,0.5694444,65.0,5.0,e
13,12,156,77,0.49358973,62.0,4.0,e
11,13,143,78,0.54545456,60.0,5.0,e
11,13,143,71,0.4965035,52.0,4.0,e
13,12,156,74,0.47435898,60.0,4.0,e
11,13,143,73,0.5104895,55.0,5.0,e
12,13,156,79,0.50641024,63.0,5.0,e
12,13,156,79,0.50641024,64.0,5.0,e
11,13,143,73,0.5104895,56.0,5.0,e
12,13,156,81,0.5192308,63.0,5.0,e
13,18,234,88,0.37606838,113.0,8.0,e
12,13,156,81,0.5192308,67.0,5.0,e
12,13,156,77,0.49358973,59.0,4.0,e
13,13,169,79,0.46745563,74.0,5.0,e
12,13,156,82,0.525641,62.0,5.0,e
14,13,182,87,0.47802198,74.0,5.0,e
12,13,156,81,0.5192308,66.0,5.0,e
13,13,169,80,0.4733728,76.0,5.0,e
12,13,156,79,0.50641024,65.0,5.0,e
12,12,144,72,0.5,53.0,4.0,e
12,13,156,76,0.4871795,60.0,5.0,e
7,19,133,65,0.48872182,53.0,7.0,f
6,19,114,64,0.5614035,47.0,7.0,f
7,19,133,65,0.48872182,55.0,7.0,f
8,19,152,68,0.4473684,68.0,8.0,f
10,17,170,67,0.39411765,61.0,6.0,f
7,19,133,66,0.49624062,54.0,7.0,f
8,18,144,66,0.45833334,57.0,7.0,f
9,18,162,73,0.45061728,67.0,7.0,f
9,18,162,66,0.4074074,63.0,7.0,f
6,19,114,66,0.57894737,47.0,7.0,f
8,18,144,69,0.47916666,55.0,6.0,f
8,19,152,68,0.4473684,60.0,7.0,f
7,19,133,67,0.5037594,53.0,7.0,f
8,19,152,66,0.43421054,62.0,7.0,f
10,18,180,70,0.3888889,68.0,6.0,f
10,18,180,66,0.36666667,67.0,6.0,f
6,19,114,64,0.5614035,47.0,7.0,f
8,20,160,75,0.46875,69.0,8.0,f
10,18,180,73,0.40555555,71.0,7.0,f
8,20,160,70,0.4375,66.0,8.0,f
9,18,162,67,0.41358024,67.0,7.0,f
8,19,152,62,0.40789473,64.0,8.0,f
12,17,204,69,0.3382353,75.0,6.0,f
7,19,133,66,0.49624062,58.0,8.0,f
9,19,171,68,0.39766082,68.0,7.0,f
9,19,171,70,0.4093567,68.0,7.0,f
9,18,162,66,0.4074074,63.0,7.0,f
8,19,152,68,0.4473684,60.0,7.0,f
7,19,133,65,0.48872182,54.0,7.0,f
7,19,133,67,0.5037594,56.0,8.0,f
8,19,152,69,0.45394737,60.0,7.0,f
7,19,133,66,0.49624062,55.0,7.0,f
7,19,133,67,0.5037594,56.0,8.0,f
8,18,144,64,0.44444445,57.0,7.0,f
7,19,133,67,0.5037594,57.0,8.0,f
10,17,170,66,0.3882353,62.0,6.0,f
9,18,162,68,0.41975307,65.0,7.0,f
12,18,216,69,0.31944445,86.0,7.0,f
13,16,208,112,0.53846157,98.0,7.0,g
14,16,224,107,0.47767857,102.0,7.0,g
13,16,208,104,0.5,94.0,7.0,g
13,16,208,114,0.5480769,89.0,6.0,g
14,14,196,96,0.48979592,90.0,6.0,g
14,15,210,104,0.4952381,92.0,6.0,g
13,17,221,112,0.50678736,91.0,7.0,g
14,16,224,112,0.5,106.0,7.0,g
13,18,234,106,0.45299146,100.0,7.0,g
13,14,182,99,0.54395604,79.0,6.0,g
14,17,238,115,0.48319328,111.0,7.0,g
13,17,221,105,0.47511312,100.0,7.0,g
13,16,208,116,0.5576923,90.0,6.0,g
13,17,221,119,0.53846157,98.0,7.0,g
14,17,238,113,0.47478992,103.0,7.0,g
14,19,266,107,0.40225562,108.0,7.0,g
14,18,252,122,0.48412699,114.0,8.0,g
13,17,221,119,0.53846157,97.0,7.0,g
18,18,324,108,0.33333334,151.0,8.0,g
13,17,221,114,0.51583713,99.0,7.0,g
13,17,221,115,0.520362,94.0,7.0,g
13,15,195,103,0.52820516,92.0,7.0,g
14,15,210,103,0.4904762,96.0,6.0,g
14,16,224,115,0.51339287,106.0,7.0,g
17,18,306,102,0.33333334,134.0,7.0,h
13,19,247,103,0.41700405,122.0,9.0,h
14,20,280,107,0.38214287,139.0,9.0,h
15,19,285,113,0.39649123,131.0,8.0,h
14,19,266,98,0.36842105,128.0,9.0,h
14,19,266,98,0.36842105,123.0,8.0,h
15,18,270,98,0.36296296,138.0,9.0,h
13,20,260,98,0.37692308,127.0,9.0,h
14,18,252,104,0.41269842,122.0,8.0,h
14,18,252,99,0.39285713,129.0,9.0,h
13,18,234,95,0.4059829,122.0,9.0,h
16,16,256,95,0.37109375,114.0,7.0,h
16,17,272,97,0.35661766,130.0,8.0,h
15,18,270,100,0.37037036,129.0,8.0,h
14,19,266,100,0.37593985,127.0,9.0,h
14,19,266,97,0.36466166,122.0,8.0,h
15,19,285,105,0.36842105,131.0,8.0,h
13,20,260,107,0.41153845,126.0,9.0,h
14,20,280,96,0.34285715,133.0,9.0,h
14,20,280,106,0.37857142,135.0,9.0,h
14,21,294,103,0.35034013,142.0,10.0,h
13,19,247,102,0.41295546,128.0,9.0,h
14,20,280,101,0.3607143,137.0,9.0,h
14,19,266,112,0.42105263,126.0,9.0,h
15,18,270,102,0.37777779,134.0,8.0,h
13,20,260,110,0.42307693,127.0,9.0,h
14,20,280,102,0.3642857,138.0,9.0,h
13,19,247,98,0.39676112,119.0,9.0,h
5,18,90,42,0.46666667,45.0,9.0,i
5,18,90,45,0.5,48.0,9.0,i
4,18,72,45,0.625,38.0,9.0,i
5,18,90,42,0.46666667,45.0,9.0,i
4,19,76,45,0.59210527,42.0,10.0,i
6,17,102,37,0.3627451,53.0,8.0,i
6,17,102,39,0.38235295,56.0,9.0,i
5,18,90,42,0.46666667,45.0,9.0,i
6,17,102,42,0.4117647,54.0,9.0,i
7,17,119,40,0.33613446,61.0,8.0,i
7,17,119,43,0.36134455,64.0,9.0,i
4,18,72,45,0.625,38.0,9.0,i
5,18,90,42,0.46666667,48.0,9.0,i
4,18,72,42,0.5833333,36.0,9.0,i
5,18,90,42,0.46666667,45.0,9.0,i
9,17,153,44,0.2875817,83.0,9.0,i
5,17,85,39,0.45882353,43.0,8.0,i
6,17,102,38,0.37254903,54.0,9.0,i
6,17,102,39,0.38235295,52.0,8.0,i
4,18,72,42,0.5833333,36.0,9.0,i
7,17,119,38,0.31932774,59.0,8.0,i
5,18,90,42,0.46666667,45.0,9.0,i
7,17,119,38,0.31932774,59.0,8.0,i
6,18,108,43,0.39814815,54.0,9.0,i
4,18,72,42,0.5833333,36.0,9.0,i
4,18,72,42,0.5833333,36.0,9.0,i
6,18,108,46,0.42592594,52.0,8.0,i
7,17,119,39,0.3277311,56.0,8.0,i
8,17,136,43,0.31617647,74.0,9.0,i
5,18,90,42,0.46666667,45.0,9.0,i
5,18,90,40,0.44444445,47.0,9.0,i
5,18,90,42,0.46666667,45.0,9.0,i
4,18,72,40,0.5555556,38.0,9.0,i
6,17,102,39,0.38235295,56.0,9.0,i
5,18,90,40,0.44444445,47.0,9.0,i
13,20,260,58,0.22307692,145.0,11.0,j
8,21,168,52,0.30952382,87.0,10.0,j
9,21,189,51,0.26984128,102.0,11.0,j
9,21,189,55,0.29100528,99.0,11.0,j
9,21,189,50,0.26455027,100.0,11.0,j
8,20,160,53,0.33125,86.0,10.0,j
8,21,168,55,0.32738096,88.0,11.0,j
8,23,184,58,0.3152174,99.0,12.0,j
9,21,189,51,0.26984128,103.0,11.0,j
8,19,152,47,0.30921054,77.0,9.0,j
11,21,231,96,0.41558442,116.0,10.0,k
13,19,247,98,0.39676112,129.0,9.0,k
13,19,247,98,0.39676112,129.0,9.0,k
13,19,247,97,0.39271256,128.0,9.0,k
13,19,247,96,0.38866398,125.0,9.0,k
12,19,228,99,0.43421054,119.0,9.0,k
14,17,238,108,0.45378152,118.0,8.0,k
12,21,252,103,0.40873015,125.0,10.0,k
13,19,247,95,0.3846154,123.0,9.0,k
10,17,170,84,0.49411765,92.0,9.0,k
15,18,270,96,0.35555556,140.0,9.0,k
16,19,304,106,0.34868422,140.0,8.0,k
15,19,285,100,0.3508772,129.0,8.0,k
